task,split,class_name,class_idx,filename,stem,pair_key,extension,path,relative_path,plane,valid,error,width,height,channels,mode,format,file_size_bytes,sha256,phash,has_expert_mask,expert_mask_path,mask_source,seg_target_valid,filename_prefix,filename_suffix
classification,train,no_tumor,3,brisc2025_train_02935_no_co_t1.jpg,brisc2025_train_02935_no_co_t1,brisc2025train02935nocot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\no_tumor\brisc2025_train_02935_no_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\train\no_tumor\brisc2025_train_02935_no_co_t1.jpg,unknown,True,,216,369,3,RGB,JPEG,10297,d30ea61c8ebf62be505a85226e7f5824ee05ff3cab8c9e04d10a4e572a00cffc,8785789ade6a78c8,False,,derived_zero,True,brisc2025,t1
classification,train,no_tumor,3,brisc2025_train_02936_no_co_t1.jpg,brisc2025_train_02936_no_co_t1,brisc2025train02936nocot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\no_tumor\brisc2025_train_02936_no_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\train\no_tumor\brisc2025_train_02936_no_co_t1.jpg,unknown,True,,216,369,3,RGB,JPEG,13958,0eaa90d3edc3429260aed5c4ce5ad9497d0580fa8ae91f1ef0e9add0f0f85ecb,84e15bc76a8e49f8,False,,derived_zero,True,brisc2025,t1
classification,train,no_tumor,3,brisc2025_train_02937_no_co_t1.jpg,brisc2025_train_02937_no_co_t1,brisc2025train02937nocot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\no_tumor\brisc2025_train_02937_no_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\train\no_tumor\brisc2025_train_02937_no_co_t1.jpg,unknown,True,,216,369,3,RGB,JPEG,11323,6f2a8ce8d997554390f8f4def1edffbf8757cda3ada27ea78846dcb4eba58b77,c1853fce627866c3,False,,derived_zero,True,brisc2025,t1
classification,train,no_tumor,3,brisc2025_train_02938_no_co_t1.jpg,brisc2025_train_02938_no_co_t1,brisc2025train02938nocot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\no_tumor\brisc2025_train_02938_no_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\train\no_tumor\brisc2025_train_02938_no_co_t1.jpg,unknown,True,,202,369,3,RGB,JPEG,12616,05528e2de58e0b67fb83e0ed240f931fd9981f53f09e4311d754ce7d8348dd89,81e15bd26a6b271e,False,,derived_zero,True,brisc2025,t1
classification,train,no_tumor,3,brisc2025_train_02939_no_co_t1.jpg,brisc2025_train_02939_no_co_t1,brisc2025train02939nocot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\no_tumor\brisc2025_train_02939_no_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\train\no_tumor\brisc2025_train_02939_no_co_t1.jpg,unknown,True,,216,369,3,RGB,JPEG,11447,25a62ac61d1f802160e672719d9f9d85f00523e9777cd6b72376179ca4d0fba7,95956aca78686d1d,False,,derived_zero,True,brisc2025,t1
classification,train,no_tumor,3,brisc2025_train_02940_no_co_t1.jpg,brisc2025_train_02940_no_co_t1,brisc2025train02940nocot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\no_tumor\brisc2025_train_02940_no_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\train\no_tumor\brisc2025_train_02940_no_co_t1.jpg,unknown,True,,216,369,3,RGB,JPEG,10541,ee4c1b72a5340baab3054b18ad9194cc05d821dc0f89189cd02810e665780ca2,94a56b9e6169259d,False,,derived_zero,True,brisc2025,t1
classification,train,no_tumor,3,brisc2025_train_02941_no_co_t1.jpg,brisc2025_train_02941_no_co_t1,brisc2025train02941nocot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\no_tumor\brisc2025_train_02941_no_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\train\no_tumor\brisc2025_train_02941_no_co_t1.jpg,unknown,True,,216,369,3,RGB,JPEG,10047,0f4b2f4a85e8d4b5cc15f1bbaa8fa68d21446779920c38f370877e18c4da07c0,8585789ade666aca,False,,derived_zero,True,brisc2025,t1
classification,train,no_tumor,3,brisc2025_train_02942_no_co_t1.jpg,brisc2025_train_02942_no_co_t1,brisc2025train02942nocot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\no_tumor\brisc2025_train_02942_no_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\train\no_tumor\brisc2025_train_02942_no_co_t1.jpg,unknown,True,,216,369,3,RGB,JPEG,13769,66a1774c1c88de3d22da2bb7e9581cc83ab1b92cd11d79a1610d1db72ddc067c,81e15e8e6a965bd8,False,,derived_zero,True,brisc2025,t1
classification,train,no_tumor,3,brisc2025_train_02943_no_co_t1.jpg,brisc2025_train_02943_no_co_t1,brisc2025train02943nocot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\no_tumor\brisc2025_train_02943_no_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\train\no_tumor\brisc2025_train_02943_no_co_t1.jpg,unknown,True,,216,369,3,RGB,JPEG,12579,4d7aaa6cf3b522b246d629d2383dd232d940dcc8818012689d90979d6fa982d5,95b55e9e68783819,False,,derived_zero,True,brisc2025,t1
classification,train,no_tumor,3,brisc2025_train_02944_no_co_t1.jpg,brisc2025_train_02944_no_co_t1,brisc2025train02944nocot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\no_tumor\brisc2025_train_02944_no_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\train\no_tumor\brisc2025_train_02944_no_co_t1.jpg,unknown,True,,216,369,3,RGB,JPEG,10758,ebc7251f4288ad93d372edd31258916a58159532909a5508520ee675c03f6ea6,d0d06f8f2b2d0dcc,False,,derived_zero,True,brisc2025,t1
classification,train,no_tumor,3,brisc2025_train_02945_no_co_t1.jpg,brisc2025_train_02945_no_co_t1,brisc2025train02945nocot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\no_tumor\brisc2025_train_02945_no_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\train\no_tumor\brisc2025_train_02945_no_co_t1.jpg,unknown,True,,202,369,3,RGB,JPEG,12354,4aeea5d26b5e68f641c53485b7b566121fd9da1f2dfa487c4cc66c84c1e162e4,90f07984ce6e272f,False,,derived_zero,True,brisc2025,t1
classification,train,no_tumor,3,brisc2025_train_02946_no_co_t1.jpg,brisc2025_train_02946_no_co_t1,brisc2025train02946nocot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\no_tumor\brisc2025_train_02946_no_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\train\no_tumor\brisc2025_train_02946_no_co_t1.jpg,unknown,True,,216,369,3,RGB,JPEG,11968,83223f5eb7ab8f55ffd5cf18081a9130dbd8a421a676815b8773886c8c672a22,95857a9a7a6a6919,False,,derived_zero,True,brisc2025,t1
classification,train,no_tumor,3,brisc2025_train_02947_no_co_t1.jpg,brisc2025_train_02947_no_co_t1,brisc2025train02947nocot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\no_tumor\brisc2025_train_02947_no_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\train\no_tumor\brisc2025_train_02947_no_co_t1.jpg,unknown,True,,187,369,3,RGB,JPEG,11464,c817799f24ab09d3fd8d55204dcfad6b4d7c40f7847d6ed5327590e11fa9343b,81a55e9a6a6f2c1d,False,,derived_zero,True,brisc2025,t1
classification,train,no_tumor,3,brisc2025_train_02948_no_co_t1.jpg,brisc2025_train_02948_no_co_t1,brisc2025train02948nocot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\no_tumor\brisc2025_train_02948_no_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\train\no_tumor\brisc2025_train_02948_no_co_t1.jpg,unknown,True,,216,369,3,RGB,JPEG,12199,86684a3169b139a84ca79f083a44ae48890cbfc93fd51d638a82700477203f1c,85855a9a3a6e66d9,False,,derived_zero,True,brisc2025,t1
classification,train,no_tumor,3,brisc2025_train_02949_no_co_t1.jpg,brisc2025_train_02949_no_co_t1,brisc2025train02949nocot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\no_tumor\brisc2025_train_02949_no_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\train\no_tumor\brisc2025_train_02949_no_co_t1.jpg,unknown,True,,216,369,3,RGB,JPEG,11166,57e55a3a311a52a836663d69d80e705a04d35327d62ad384cb632e24dcda67a5,c0c07a9e2f372799,False,,derived_zero,True,brisc2025,t1
classification,train,no_tumor,3,brisc2025_train_02950_no_co_t1.jpg,brisc2025_train_02950_no_co_t1,brisc2025train02950nocot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\no_tumor\brisc2025_train_02950_no_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\train\no_tumor\brisc2025_train_02950_no_co_t1.jpg,unknown,True,,210,369,3,RGB,JPEG,10183,8a56ecc55c29bbe52b93a9724c1c8e8bfe02357b08aac257dc076f110c67c446,c0e01f872a6efcd8,False,,derived_zero,True,brisc2025,t1
classification,train,no_tumor,3,brisc2025_train_02951_no_co_t1.jpg,brisc2025_train_02951_no_co_t1,brisc2025train02951nocot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\no_tumor\brisc2025_train_02951_no_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\train\no_tumor\brisc2025_train_02951_no_co_t1.jpg,unknown,True,,216,369,3,RGB,JPEG,11916,d55c3f6cf76e205bc5173905cf53beecad31178f0453fd10051111a3366ef0e6,91b16eca4f2f321a,False,,derived_zero,True,brisc2025,t1
classification,train,no_tumor,3,brisc2025_train_02952_no_co_t1.jpg,brisc2025_train_02952_no_co_t1,brisc2025train02952nocot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\no_tumor\brisc2025_train_02952_no_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\train\no_tumor\brisc2025_train_02952_no_co_t1.jpg,unknown,True,,216,369,3,RGB,JPEG,12515,46a9ec787796ede3b7a19277f10c4ab9280a48db5ea682107fa9ef66c98d8db0,8181799f0f66e6c6,False,,derived_zero,True,brisc2025,t1
classification,train,no_tumor,3,brisc2025_train_02953_no_co_t1.jpg,brisc2025_train_02953_no_co_t1,brisc2025train02953nocot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\no_tumor\brisc2025_train_02953_no_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\train\no_tumor\brisc2025_train_02953_no_co_t1.jpg,unknown,True,,216,369,3,RGB,JPEG,13693,48e69dc0b48da1d0906e601075854720b77dd50eca67ae8f25b33d198447a25e,85e15bda6aa618f8,False,,derived_zero,True,brisc2025,t1
classification,train,no_tumor,3,brisc2025_train_02954_no_co_t1.jpg,brisc2025_train_02954_no_co_t1,brisc2025train02954nocot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\no_tumor\brisc2025_train_02954_no_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\train\no_tumor\brisc2025_train_02954_no_co_t1.jpg,unknown,True,,216,369,3,RGB,JPEG,14082,eb3f5e5308a703671ec2a968e04d33182a8772b0195a2befbda3eb2c6f543a2e,80a05f973517979e,False,,derived_zero,True,brisc2025,t1
classification,train,no_tumor,3,brisc2025_train_02955_no_co_t1.jpg,brisc2025_train_02955_no_co_t1,brisc2025train02955nocot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\no_tumor\brisc2025_train_02955_no_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\train\no_tumor\brisc2025_train_02955_no_co_t1.jpg,unknown,True,,216,369,3,RGB,JPEG,12468,93ee02c88d940f40e9fd46f6e12869838e3549c5bbd324a22d63936dc8fbdec9,94947a8e6b63a34b,False,,derived_zero,True,brisc2025,t1
classification,train,no_tumor,3,brisc2025_train_02956_no_co_t1.jpg,brisc2025_train_02956_no_co_t1,brisc2025train02956nocot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\no_tumor\brisc2025_train_02956_no_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\train\no_tumor\brisc2025_train_02956_no_co_t1.jpg,unknown,True,,216,369,3,RGB,JPEG,12550,e84789078f6462d0f99ffd37757e1e3dec6ba784c0477df859bc1bfb0510b458,84b45a9b2b2b2dcd,False,,derived_zero,True,brisc2025,t1
classification,train,no_tumor,3,brisc2025_train_02957_no_co_t1.jpg,brisc2025_train_02957_no_co_t1,brisc2025train02957nocot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\no_tumor\brisc2025_train_02957_no_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\train\no_tumor\brisc2025_train_02957_no_co_t1.jpg,unknown,True,,216,369,3,RGB,JPEG,12481,143ae157958a75c54ca0b7620258f8a3445cb4a59a83ced514a4b95bed89912d,95b15b9e78727818,False,,derived_zero,True,brisc2025,t1
classification,train,no_tumor,3,brisc2025_train_02958_no_co_t1.jpg,brisc2025_train_02958_no_co_t1,brisc2025train02958nocot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\no_tumor\brisc2025_train_02958_no_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\train\no_tumor\brisc2025_train_02958_no_co_t1.jpg,unknown,True,,216,369,3,RGB,JPEG,10598,cd49229bd703c68e1b727c5f743fdb3a4af03100dc572fd52df862516ff654bf,c0c13fda7362e6c2,False,,derived_zero,True,brisc2025,t1
classification,train,no_tumor,3,brisc2025_train_02959_no_co_t1.jpg,brisc2025_train_02959_no_co_t1,brisc2025train02959nocot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\no_tumor\brisc2025_train_02959_no_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\train\no_tumor\brisc2025_train_02959_no_co_t1.jpg,unknown,True,,187,369,3,RGB,JPEG,11871,fe497d17b725016dc6ee882f45687704d16ef65e05ba8a16cb10a3d9f8bdb4fb,84845d936a5ee676,False,,derived_zero,True,brisc2025,t1
classification,train,no_tumor,3,brisc2025_train_02960_no_co_t1.jpg,brisc2025_train_02960_no_co_t1,brisc2025train02960nocot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\no_tumor\brisc2025_train_02960_no_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\train\no_tumor\brisc2025_train_02960_no_co_t1.jpg,unknown,True,,216,369,3,RGB,JPEG,11045,48996ac7564b3cd86044078c30b3f28fef736c76c2799dafaa47c7eb9c3c5135,978579da726262d2,False,,derived_zero,True,brisc2025,t1
classification,train,no_tumor,3,brisc2025_train_02961_no_co_t1.jpg,brisc2025_train_02961_no_co_t1,brisc2025train02961nocot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\no_tumor\brisc2025_train_02961_no_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\train\no_tumor\brisc2025_train_02961_no_co_t1.jpg,unknown,True,,216,369,3,RGB,JPEG,12322,d0237ffea258e02d8c8456d7520aea9db7d23f1fa715daf709e5c39f923aff3a,c1c12bcb7372c38b,False,,derived_zero,True,brisc2025,t1
classification,train,no_tumor,3,brisc2025_train_02962_no_co_t1.jpg,brisc2025_train_02962_no_co_t1,brisc2025train02962nocot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\no_tumor\brisc2025_train_02962_no_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\train\no_tumor\brisc2025_train_02962_no_co_t1.jpg,unknown,True,,216,369,3,RGB,JPEG,13562,f9303e6b86d51428d214f1eb0ef8182c4a751f501b84696abe7e7c6e46fd288a,94c41f8f6ad73a18,False,,derived_zero,True,brisc2025,t1
classification,train,no_tumor,3,brisc2025_train_02963_no_co_t1.jpg,brisc2025_train_02963_no_co_t1,brisc2025train02963nocot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\no_tumor\brisc2025_train_02963_no_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\train\no_tumor\brisc2025_train_02963_no_co_t1.jpg,unknown,True,,202,369,3,RGB,JPEG,12869,fcda5e0801d0be5ea9d247d16594d6527ae04ad424a5fc21ef9ae08f0dd1f7f4,84e059d77b67270a,False,,derived_zero,True,brisc2025,t1
classification,train,no_tumor,3,brisc2025_train_02964_no_co_t1.jpg,brisc2025_train_02964_no_co_t1,brisc2025train02964nocot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\no_tumor\brisc2025_train_02964_no_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\train\no_tumor\brisc2025_train_02964_no_co_t1.jpg,unknown,True,,216,369,3,RGB,JPEG,11252,49e175bdfa0ffda778e2a51823f7a07463c4b38ae38920a3d31ebc419cfa255b,95a57ada6872a90d,False,,derived_zero,True,brisc2025,t1
classification,train,no_tumor,3,brisc2025_train_02965_no_co_t1.jpg,brisc2025_train_02965_no_co_t1,brisc2025train02965nocot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\no_tumor\brisc2025_train_02965_no_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\train\no_tumor\brisc2025_train_02965_no_co_t1.jpg,unknown,True,,216,369,3,RGB,JPEG,12083,4e5039474e905500d1768c029077d3ce4bad6ab6b20ed23fa06d646e0034820e,c1c33fcb607266c6,False,,derived_zero,True,brisc2025,t1
classification,train,no_tumor,3,brisc2025_train_02966_no_co_t1.jpg,brisc2025_train_02966_no_co_t1,brisc2025train02966nocot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\no_tumor\brisc2025_train_02966_no_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\train\no_tumor\brisc2025_train_02966_no_co_t1.jpg,unknown,True,,216,369,3,RGB,JPEG,12461,adeb523bca1ce66326af192c522b06f36130d9972b1cbc0e2313d74f8b327943,91b02ecb2e1e723b,False,,derived_zero,True,brisc2025,t1
classification,train,no_tumor,3,brisc2025_train_02967_no_co_t1.jpg,brisc2025_train_02967_no_co_t1,brisc2025train02967nocot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\no_tumor\brisc2025_train_02967_no_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\train\no_tumor\brisc2025_train_02967_no_co_t1.jpg,unknown,True,,216,369,3,RGB,JPEG,12220,c052ea5123d72ab687b50daded378cc2ba12b9815bf6c1debae92f8ab571d136,95955ada7872ca0d,False,,derived_zero,True,brisc2025,t1
classification,train,no_tumor,3,brisc2025_train_02968_no_co_t1.jpg,brisc2025_train_02968_no_co_t1,brisc2025train02968nocot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\no_tumor\brisc2025_train_02968_no_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\train\no_tumor\brisc2025_train_02968_no_co_t1.jpg,unknown,True,,210,369,3,RGB,JPEG,10153,5c82efa936ea16aade063c200f0dc3b9013e1b2d6527f866afc907d34bef0d2d,c0601f9f3e05d89f,False,,derived_zero,True,brisc2025,t1
classification,train,no_tumor,3,brisc2025_train_02969_no_co_t1.jpg,brisc2025_train_02969_no_co_t1,brisc2025train02969nocot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\no_tumor\brisc2025_train_02969_no_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\train\no_tumor\brisc2025_train_02969_no_co_t1.jpg,unknown,True,,216,369,3,RGB,JPEG,11593,fdc6b77267a1244fae2e4cef38c92dbb6910cde00186950f0d735bcb55ae95b5,97873b9a9a6266c2,False,,derived_zero,True,brisc2025,t1
classification,train,no_tumor,3,brisc2025_train_02970_no_co_t1.jpg,brisc2025_train_02970_no_co_t1,brisc2025train02970nocot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\no_tumor\brisc2025_train_02970_no_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\train\no_tumor\brisc2025_train_02970_no_co_t1.jpg,unknown,True,,216,369,3,RGB,JPEG,13334,d7919403ab92377aaa256651d58e10cc5fc3a370ad3ca33c7d583b1d53ceb390,85852f87767af160,False,,derived_zero,True,brisc2025,t1
classification,train,no_tumor,3,brisc2025_train_02971_no_co_t1.jpg,brisc2025_train_02971_no_co_t1,brisc2025train02971nocot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\no_tumor\brisc2025_train_02971_no_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\train\no_tumor\brisc2025_train_02971_no_co_t1.jpg,unknown,True,,216,369,3,RGB,JPEG,11615,1d19f8b7c7c01125e8f8d6e9b1155f8fcefc72346c497f8dd53c552b1354a2b3,96c16b9e6a72660b,False,,derived_zero,True,brisc2025,t1
classification,train,no_tumor,3,brisc2025_train_02972_no_co_t1.jpg,brisc2025_train_02972_no_co_t1,brisc2025train02972nocot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\no_tumor\brisc2025_train_02972_no_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\train\no_tumor\brisc2025_train_02972_no_co_t1.jpg,unknown,True,,216,369,3,RGB,JPEG,14110,ac4676662c4aab23936ec4dc4fa076b65ee6d0af796d41980182bc34d4675f72,80a049977f57370f,False,,derived_zero,True,brisc2025,t1
classification,train,no_tumor,3,brisc2025_train_02973_no_co_t1.jpg,brisc2025_train_02973_no_co_t1,brisc2025train02973nocot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\no_tumor\brisc2025_train_02973_no_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\train\no_tumor\brisc2025_train_02973_no_co_t1.jpg,unknown,True,,202,369,3,RGB,JPEG,13522,af0466e2125d16ff4736a6a807272110009ecf1f97f1b4d95f68c7443b0aeb50,94e05dd56d4f622a,False,,derived_zero,True,brisc2025,t1
classification,train,no_tumor,3,brisc2025_train_02974_no_co_t1.jpg,brisc2025_train_02974_no_co_t1,brisc2025train02974nocot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\no_tumor\brisc2025_train_02974_no_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\train\no_tumor\brisc2025_train_02974_no_co_t1.jpg,unknown,True,,216,369,3,RGB,JPEG,11008,2004a8b18c8d499f2e7477da7a5114c7fd1e397936fa2546b67e6ddea607f19d,c2c32f8f617171d8,False,,derived_zero,True,brisc2025,t1
classification,train,no_tumor,3,brisc2025_train_02975_no_co_t1.jpg,brisc2025_train_02975_no_co_t1,brisc2025train02975nocot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\no_tumor\brisc2025_train_02975_no_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\train\no_tumor\brisc2025_train_02975_no_co_t1.jpg,unknown,True,,216,369,3,RGB,JPEG,12139,5e99f7e736ed63f74aa1578b52b433152e4992ee4bbdd85f8870f29aba868f15,87875ada7a662a0b,False,,derived_zero,True,brisc2025,t1
classification,train,no_tumor,3,brisc2025_train_02976_no_co_t1.jpg,brisc2025_train_02976_no_co_t1,brisc2025train02976nocot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\no_tumor\brisc2025_train_02976_no_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\train\no_tumor\brisc2025_train_02976_no_co_t1.jpg,unknown,True,,216,369,3,RGB,JPEG,13141,c75419a214b440a7d7e5fa6515b24af751ea745726229c0844ceb66a17d7341a,84d15b9a7a17335a,False,,derived_zero,True,brisc2025,t1
classification,train,no_tumor,3,brisc2025_train_02977_no_co_t1.jpg,brisc2025_train_02977_no_co_t1,brisc2025train02977nocot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\no_tumor\brisc2025_train_02977_no_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\train\no_tumor\brisc2025_train_02977_no_co_t1.jpg,unknown,True,,216,369,3,RGB,JPEG,13575,45bbe3ca0f7b8facd3c1fd510ac63f33693e10dd88b30779180a792815cde167,80a467976371755e,False,,derived_zero,True,brisc2025,t1
